0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1.0,0.8497572112113406,0.6683958041834979,0.3719485641755827,0.12377734142475376,-0.18197301242893105,0.8649022253297134,0.7474673565838784,0.5375754543556326,0.23115119842442233,-0.051017968532041144,0.7428824658674735,0.6828712888751892,0.6251687851911916,0.431782559684321,0.20345695164173924,0.66508024714054,0.522939161303366,0.33254273067174533,0.5806335554661247,0.4206240439989417,0.15275730336258003,-0.030885479231108827,-0.19452367777921312,-0.39839344678516464,0.30203420952299814,0.27060368162222204,-0.1120683311460715,-0.2955323919384608,-0.40118322999966877,0.18374825603853864,0.046869599203832275,-0.3003085507576451,-0.5338977277202197,-0.01601996991049578,-0.2574169097418093,-0.3817373167625748,-0.16490167542893713,-0.3853993792157416,-0.5492647417950982,-0.6165028219022398,-0.6341819722047732,-0.4997169821823627,-0.24474081507906095,-0.4258429823058928,-0.5827078725398332,-0.6939250997918871,-0.6269997891692233,-0.3138585181696688,-0.49622571510714525,-0.5959125164102721,-0.3478053803628526,-0.5059438104181802,-0.557878153106935,-0.3242815670714716,-0.5240862776509668,-0.5797552544150992,-0.6292886938488867,-0.5541369673841814,-0.31094731363777006,-0.3351240452638064,-0.3906855485862646,-0.5132465641323881,-0.49027967398830546,-0.30288875522510966,-0.21445600224641923,-0.3792921442800546,-0.36467058828744486,-0.27030853596128745,-0.19997058991887737,-0.2106189473918603,-0.1704566220852423,0.012545981341764482,0.08965052924347065,0.06412482721036859,0.04706382656397334,0.012793782793896293,-0.1019259211950945,0.28783816356028014,0.4368394139396318,0.3775643475651142,0.3241981291518716,0.15423160950205253,0.3710425432758194,0.7880709301340374,0.6198282597688197,0.49473935382939804,0.8011982303815974,0.8492826729181603,0.6911188833603128,-0.30828964927254343
0.8497572112113406,1.0,0.9050256730457207,0.6820332325391716,0.44611856275070816,0.11224752478677157,0.9115781413570225,0.9324262752444072,0.7693714609069823,0.5335715667744975,0.2527311360610249,0.8529165161830309,0.8632089472646975,0.7899367471747697,0.6452595963597758,0.4539867246321745,0.673666906732155,0.6846624318262821,0.5123144823615273,0.5597205380979787,0.49207868336222954,0.29275566141630954,0.20446088652224836,0.03883921356673745,-0.19512207190266193,0.18240348649549787,0.2146476043817136,0.002871290809685493,-0.11625689873035495,-0.28198269558336037,-0.01047697708802814,-0.07599186668929792,-0.26656366687969985,-0.4456758433569575,-0.156351138348897,-0.3320720575295196,-0.4499431305487923,-0.3299016410497022,-0.5140845379392748,-0.6019684511105506,-0.5923161060094209,-0.557069834943912,-0.3234460920697138,-0.42246071445301336,-0.5627488873510269,-0.6550454956365993,-0.6938968408312196,-0.6673610460964629,-0.44136992010970627,-0.5987193314473509,-0.6709244940354048,-0.40029064832157396,-0.6098383749820785,-0.6597021946659106,-0.5672668230876012,-0.6504092549160474,-0.6630249771054114,-0.6284600187462451,-0.4672535076163666,-0.06846910251599835,-0.46927554609353395,-0.4114824385240647,-0.6187507967802106,-0.484906059084133,-0.14987666625511561,-0.44069192067744467,-0.5406079119287267,-0.48080756131723024,-0.2859210301520416,-0.4123191730531877,-0.4205975818891622,-0.3178063991755554,-0.27158843973326996,-0.13685596473583164,0.006445843484582633,0.17078739501763007,0.2957913269509086,0.21658963730153397,-0.0448122087100197,0.18623554225443154,0.4161722868890295,0.5823712471400756,0.4995162959049327,0.09465990759151516,0.6426580348817599,0.7668287799307757,0.7789090164818782,0.5326969500770516,0.892191234907143,0.8979827295256797,-0.03170027974739133
0.6683958041834979,0.9050256730457207,0.9999999999999999,0.8882002544740086,0.6859607602600876,0.3522124884730202,0.780220632297294,0.9230561431517043,0.8974989810245497,0.7374777497564245,0.49518064355900643,0.7775344762596256,0.8714026357510961,0.796044009593104,0.7647713184911844,0.6267569495862729,0.64453747838686,0.6969282489504302,0.6032126360476466,0.4679464997298483,0.49186889434362596,0.4137464138942829,0.3881093204196468,0.24276825000150098,0.01710093232703739,0.11295031605528749,0.19507345732709114,0.10280965024303158,0.007244624705957166,-0.13681340144063417,-0.0803422237816337,-0.12251863369680699,-0.25680467910043653,-0.413839283170125,-0.27568500136795404,-0.42115883654511216,-0.48382016754875357,-0.46435716833328256,-0.6016110404047075,-0.6120060878850218,-0.5395839779278917,-0.46064450666568113,-0.17379428709226977,-0.5439142499129452,-0.6405164974699635,-0.6737019388650471,-0.6515830141662369,-0.6402909893793195,-0.5613392454027167,-0.6718841179043059,-0.6820686015556265,-0.5429885397934383,-0.662704283426005,-0.6775381908368442,-0.6428634825171604,-0.7062782156256996,-0.6902082144671757,-0.6011400980236526,-0.34765398155025135,0.13437653895795176,-0.6029371070897237,-0.49647581308625793,-0.6288255714160671,-0.4238380726558816,-0.02444820333279295,-0.4949716829103254,-0.6017152058496444,-0.5082366118506214,-0.2521356736818793,-0.5244499042483258,-0.5016596813234241,-0.3672137864794892,-0.41019512993941826,-0.2527468473696503,-0.04081349051379709,0.24686987116668538,0.48245540335607967,0.45079597612188693,-0.17310661257269677,0.08105413943108196,0.4319120525548318,0.7169703346061127,0.7076447946126442,0.07658003327581105,0.5183696924654299,0.8056361181812806,0.9144635535547491,0.35128534618811635,0.8177498973263935,0.9350952468939022,0.1607657382143352
0.37194856417558275,0.6820332325391716,0.8882002544740086,1.0,0.909000184523586,0.6618969957805263,0.5336698650462056,0.7567052478434624,0.8921419144110293,0.9021382440964444,0.7672742489514854,0.5669661330499379,0.7403146809287895,0.6827361834277007,0.7952249538838555,0.7633265501968874,0.47463239032668875,0.6143628693313454,0.6404676755261715,0.2837635489764944,0.43211978807355284,0.5176507018766654,0.5907630806186445,0.5026277241472289,0.31493471401486517,-0.00046392394067300296,0.1368078775144802,0.23378526867398905,0.20676919118861753,0.040710575285241246,-0.1634234995155395,-0.161169841609413,-0.1901827529145027,-0.270295803964378,-0.3524379673400652,-0.4349644766626413,-0.462926629300078,-0.5385786640775405,-0.6287137612032727,-0.5374810558333235,-0.40318966979991255,-0.26529537602626735,0.09560390680354644,-0.620890453915592,-0.6609125892433547,-0.6216982723320668,-0.49992846288658316,-0.5415499641557706,-0.6071753969721394,-0.6712513177437168,-0.6181554843054126,-0.5871361864409599,-0.6570799994827508,-0.6276482685585152,-0.6938924675278209,-0.6781108096928368,-0.6418930502144057,-0.4821555323491462,-0.14282405190829342,0.41208586578892914,-0.6508375665209232,-0.4952890585419271,-0.5773455461392988,-0.3010428090268617,0.16325115771138857,-0.5371709552159871,-0.6127844003059447,-0.47393962062732886,-0.16884125950091447,-0.5808807563714576,-0.5365641569980477,-0.36442277511727883,-0.5280651553328666,-0.35469921035474733,-0.06102894510225031,0.3125470865581735,0.6595775693393174,0.7282683357942475,-0.33122430692887267,-0.06007332020852685,0.3672051299634301,0.7618786675535548,0.8944532524665415,-0.05323559351159733,0.2761359140070255,0.6945673221930457,0.9073968541790245,0.08405295911521002,0.5893681170652393,0.8051568410782628,0.4458559177707117
0.12377734142475375,0.44611856275070816,0.6859607602600876,0.909000184523586,0.9999999999999999,0.85689765687628,0.32648979673585077,0.5602713886689097,0.7837238087359764,0.9370589692295945,0.9202744532195356,0.4018271938901917,0.5845927633394506,0.5603179022757894,0.7571229635546946,0.8215253571416077,0.34117365912571845,0.5328837097738384,0.6379378980994662,0.17793996873847412,0.3895928194497731,0.5904775874146783,0.7265608407502998,0.7053703356327796,0.5488512948868598,-0.05713687631552514,0.12016943922618249,0.3733186717121214,0.3986341835263601,0.23412952144529015,-0.19374193040857415,-0.12243125045002742,-0.06018185066367535,-0.09140978602879056,-0.3478986443212441,-0.354637710067929,-0.3444506005716134,-0.5094408080196581,-0.5567703231019495,-0.39029586292096735,-0.21807188408505343,-0.058603932836306064,0.3172470715801281,-0.6063238471966851,-0.5940989662686031,-0.49061874775774467,-0.3212864682292939,-0.40712178129906407,-0.5812841804407168,-0.5988952623253263,-0.5103875558653863,-0.5509452341412739,-0.5914580092769357,-0.5345446360264152,-0.6729709728406065,-0.6046788541578213,-0.5530619941468886,-0.3495635813102851,0.01667262075106514,0.5567025628901946,-0.6273227676697559,-0.4721108863845857,-0.5091609754475299,-0.2134142864596429,0.24349681205086765,-0.5562713764515723,-0.593425838688523,-0.43687444316905477,-0.14675510637714298,-0.5880465962569219,-0.5528213242091079,-0.3747085748519931,-0.5916511534990252,-0.44636329413579845,-0.13162800392570706,0.2660565694480386,0.6638513229713945,0.8533436606154792,-0.4290894721473251,-0.20407638981425638,0.20897175300751372,0.6359896808365557,0.8874876141287109,-0.17875551830467568,0.046284868966785075,0.4734009931236694,0.7364230294423885,-0.11783538053223128,0.3322327256857237,0.5800558602218303,0.6529416553167507
-0.18197301242893107,0.11224752478677157,0.3522124884730202,0.6618969957805263,0.8568976568762801,1.0,0.02381112579415589,0.23325554840560137,0.4823094854045489,0.7474547848797858,0.90944628357323,0.10539249990418835,0.26769043941417814,0.2740532009267295,0.5154483887888209,0.6854774324551186,0.06508017322778158,0.3057952881833682,0.4640055796003209,-0.044282905699131014,0.20710503499220426,0.5209233686528307,0.756037000271617,0.8585092863990368,0.8412099994814315,-0.17310209500267826,0.013202690491982413,0.4496707965178039,0.6016587034534747,0.4485598451713725,-0.2688756596531995,-0.12456514319939337,0.12638325410828974,0.20354771897673227,-0.34404575355090156,-0.22431015311758704,-0.1403739878290481,-0.4562964351214661,-0.3862774584712242,-0.11799100859589104,0.11823660092596062,0.3322561370914228,0.6807230749289978,-0.5335402727012196,-0.42495821675231965,-0.2224377301766352,0.013257238228859951,-0.12697248615172121,-0.4827011622272222,-0.41592198286212206,-0.26171392367630103,-0.4072307251929934,-0.41755462698026163,-0.3192412053974411,-0.5906896458069766,-0.4300682993169366,-0.3321890446079531,-0.04985911886901626,0.3346784336263849,0.7797911385213827,-0.5220933479156287,-0.3073479918972865,-0.3244594284602057,-0.0008488713003665613,0.4163639164935013,-0.5357032429571326,-0.4939334076707786,-0.31911555120130786,-0.05927930406671027,-0.5587022807046161,-0.5087259248489108,-0.323748239609037,-0.6077032992094747,-0.4742090474109578,-0.15837543703145038,0.2222207846806346,0.6427743128663512,0.9313015048823544,-0.522277068834244,-0.35217557109682757,0.02978106505744871,0.45285162029616843,0.7691276043332362,-0.3172410243327101,-0.2222875154044142,0.1862145036726689,0.46780152960748145,-0.36279079191335106,0.009537010045215899,0.252877198239739,0.9121731744995045
0.8649022253297135,0.9115781413570226,0.780220632297294,0.5336698650462056,0.32648979673585077,0.02381112579415589,0.9999999999999999,0.9095842555055159,0.7201986870178491,0.448361406487339,0.1767263571201404,0.9253329279406661,0.8752842071563771,0.8308411853569242,0.6398417373376623,0.4124154627295525,0.7821984926060801,0.7320968409030073,0.521591296112851,0.6757483574773039,0.5362688606132723,0.3077427116835229,0.16198371389568003,-0.005090507483521523,-0.2403846931609556,0.26096447599608863,0.25870176558008123,0.01721634024724128,-0.12879930388121996,-0.298061295849653,0.0784477468472765,-0.00899465117481034,-0.2281686556449907,-0.41180380270135014,-0.08361498630334963,-0.25770787795943106,-0.37127667789258867,-0.2402053512296896,-0.4246749815375227,-0.5253747970477909,-0.5456352357577611,-0.5492614622575802,-0.3760555384887596,-0.3200290872140944,-0.46688595627212526,-0.5750961821142899,-0.6664429504959246,-0.6284694879730586,-0.3554460189884699,-0.5166645512504383,-0.5992108946893024,-0.33919706432670393,-0.5462319017057891,-0.5992411529385955,-0.4590901332662282,-0.5879555408807873,-0.6299447445618857,-0.6289578088935373,-0.5225896269874596,-0.20173052514136552,-0.424250203786653,-0.40235524564154584,-0.5958377419978833,-0.5431662553625696,-0.28730291938899066,-0.3649955930260076,-0.505636415891493,-0.51038002765252,-0.3832982411791409,-0.3441890606004706,-0.40589303374903946,-0.3561766240752669,-0.2153634466672204,-0.15633328622858547,-0.11765335077676944,0.0016986647463217554,0.09845000777489905,0.0777376146698989,-0.008797593349038289,0.13569078925951789,0.2385285835514766,0.362840973104471,0.30379630923248235,0.12424260184622259,0.5384982328302288,0.5612370113908504,0.5858684868814099,0.5266485071767005,0.7530467069097362,0.7259936480200991,-0.12314452033411027
0.7474673565838782,0.9324262752444072,0.9230561431517043,0.7567052478434623,0.5602713886689097,0.23325554840560137,0.909584255505516,0.9999999999999999,0.8739004104066656,0.6625973661441152,0.40011797339619876,0.9202776093043843,0.9559243919789716,0.8935288533693297,0.781002637644721,0.5931013449639313,0.75155359800379,0.792091941990928,0.6257558269705245,0.6063012971636457,0.5568979121809701,0.4138982851140101,0.3478103981282398,0.17247454969754755,-0.08891564821396787,0.18316725311300938,0.23810174377508564,0.10776031925613441,-0.005484287326238743,-0.20764078259529237,-0.006809122035351708,-0.0548094827894632,-0.2067796748453886,-0.36894181575792256,-0.16497909659649873,-0.31443895418691314,-0.41773796333081087,-0.3523308032562525,-0.5060639880527489,-0.5546634341443563,-0.529664488032554,-0.4917105946980591,-0.26079600321554053,-0.44241759175570367,-0.5530698788525029,-0.6238063549889591,-0.6665146974295032,-0.6651972168786637,-0.46501524680308154,-0.6059420600514237,-0.6608711158551335,-0.4339206086557635,-0.6258116052137979,-0.6698195726555372,-0.6099993563623372,-0.6784966715138059,-0.6926468401391674,-0.6458046871701008,-0.4622230583398245,-0.024134346099328713,-0.5375847851908484,-0.4383990222258728,-0.6649901168535964,-0.5345332853816797,-0.1888380471791333,-0.48819546760691657,-0.6020763981358741,-0.5759038961826942,-0.37197785176929743,-0.48730803163915254,-0.5105036207613033,-0.42394768569128627,-0.3657487794728325,-0.27178057002264056,-0.14799233540649848,0.08923269350788296,0.28361565530264377,0.2950272969325075,-0.15750207938858546,0.02721137484917905,0.27548151018866573,0.5257081451821426,0.5374498162648782,0.04078307121824473,0.47486115540660906,0.6618472501482936,0.7678053420477238,0.38991133613342843,0.7695593156458378,0.8392410154931176,0.05837395416712214
0.5375754543556326,0.7693714609069823,0.8974989810245497,0.8921419144110292,0.7837238087359762,0.4823094854045489,0.7201986870178491,0.8739004104066656,1.0,0.8744357713328298,0.6607641286395833,0.7840534930788827,0.9108802719154255,0.8795991996855134,0.9155470523584553,0.7933172874718166,0.7312430410271896,0.7954068961555931,0.7663297594805932,0.5269438430413158,0.6216198910749462,0.6000948626916227,0.5483469756607983,0.41050817457841465,0.16538188872394108,0.20249645761186022,0.30767212470274347,0.2831533346756321,0.16480569387932542,0.013470742807197874,0.025506881074234006,0.011008267655714608,-0.1443170072810496,-0.30571837411035285,-0.217987964989896,-0.32170251679682066,-0.38450644758772123,-0.41716955014285273,-0.5521747698902435,-0.524336812352591,-0.4526503707949151,-0.39092493238805515,-0.1009787020207409,-0.534388112005176,-0.6190676340977733,-0.6341839887898582,-0.5954582464647888,-0.6463652204472214,-0.5772718538018142,-0.6769421274564987,-0.6733392312076115,-0.6134519290001434,-0.6915957751793433,-0.6884530214120769,-0.6505894236102986,-0.7325169096493453,-0.7379009523579011,-0.643513158946862,-0.36863973310041154,0.13780943031779738,-0.6714165545255757,-0.6143532749008682,-0.691401322420157,-0.5110703850110319,-0.1043692994468141,-0.515664820547737,-0.6740958653225284,-0.6068372487545237,-0.3682216778144284,-0.5789147462530031,-0.5855055348016808,-0.4707302162187079,-0.4967905485700253,-0.3824150011570879,-0.186654370597415,0.09894675016712168,0.3922430671537709,0.49200819504581533,-0.23280709458340682,-0.0267540743725806,0.23678632950776798,0.5616093621590174,0.6735097511345848,0.061350776846689256,0.3432066546585823,0.6078441823507817,0.7788351291073937,0.24339612297205954,0.6266605284512013,0.7749799033717617,0.23708927069355515
0.23115119842442233,0.5335715667744975,0.7374777497564245,0.9021382440964444,0.9370589692295945,0.7474547848797859,0.4483614064873391,0.6625973661441152,0.8744357713328297,1.0,0.9041198125917358,0.5464238352101594,0.7162787820644483,0.7233345412193957,0.8943172186149065,0.9257867903073459,0.4960956988506723,0.7160438280715409,0.805338716826538,0.3755642647580174,0.5900410313763664,0.7281405108650469,0.7831770551328123,0.6767299270541624,0.4188729316804156,0.11334797545659647,0.2951406486374294,0.4741094859898114,0.415651704571946,0.1747262040971856,-0.05566497644603579,0.00127527777574856,0.0016250951855911145,-0.10307295803095531,-0.24613747100053945,-0.26146860346355827,-0.3162587586787679,-0.4391345723012767,-0.535456382357612,-0.41616782698578064,-0.3015470699683912,-0.18276994005549183,0.1511273997883361,-0.5759408718044636,-0.6133332384412726,-0.5532297378501163,-0.4399411879935494,-0.5294809234851491,-0.5761486337743709,-0.6410065973020954,-0.5943825066662018,-0.5586802168514549,-0.6550857788314247,-0.6271911895331553,-0.7182291530403346,-0.6756842595983582,-0.6552970612834211,-0.5009639982360569,-0.17455388327057447,0.3653396619294526,-0.6588528454353684,-0.5142769634809272,-0.6273425884331849,-0.38652878666388446,0.05748307594476934,-0.5826065379184862,-0.6611709804448949,-0.5581046856964788,-0.27376141555654326,-0.6044806310984311,-0.6140052352972584,-0.4626369962059562,-0.6010651253856211,-0.47799018002010474,-0.2117252001606408,0.14688393032050534,0.5192947165946481,0.7115700999914019,-0.41636744892150634,-0.21428017355531478,0.15053251536006798,0.5537685871899329,0.7953921523393706,-0.1622933389308743,0.08599755035015624,0.4582892383532715,0.7148031639664748,-0.03845290033258236,0.3869393420045859,0.6044066729212559,0.5067181874352905
